Year,Country,CTS_Code,CTS_Full_Descriptor,CTS_Name,ISO2,ISO3,Indicator,ObjectId,Source,Unit,value
2007,Ireland,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,IE,IRL,Carbon Footprint of Bank Loans (Based on emission intensities),86,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,32.94500412
2007,Ireland,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,IE,IRL,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),87,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,110.7512826
2007,Ireland,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,IE,IRL,Carbon Footprint of Bank Loans (Based on emission multipliers),88,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,75.92861573
2007,Italy,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,IT,ITA,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),89,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Italy,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,IT,ITA,Carbon Footprint of Bank Loans (Based on emission intensities),90,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Italy,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,IT,ITA,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),91,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Italy,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,IT,ITA,Carbon Footprint of Bank Loans (Based on emission multipliers),92,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Japan,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,JP,JPN,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),93,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Japan,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,JP,JPN,Carbon Footprint of Bank Loans (Based on emission intensities),94,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Japan,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,JP,JPN,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),95,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Japan,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,JP,JPN,Carbon Footprint of Bank Loans (Based on emission multipliers),96,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Kazakhstan, Rep. of",ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),97,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Kazakhstan, Rep. of",ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission intensities),98,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Kazakhstan, Rep. of",ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),99,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Kazakhstan, Rep. of",ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,KZ,KAZ,Carbon Footprint of Bank Loans (Based on emission multipliers),100,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Korea, Rep. of",ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,KR,KOR,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),101,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Korea, Rep. of",ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,KR,KOR,Carbon Footprint of Bank Loans (Based on emission intensities),102,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Korea, Rep. of",ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,KR,KOR,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),103,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,"Korea, Rep. of",ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,KR,KOR,Carbon Footprint of Bank Loans (Based on emission multipliers),104,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Latvia,ECFLIN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities; Normalized,LV,LVA,Carbon Footprint of Bank Loans (Based on emission intensities - normalized),105,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Latvia,ECFLI,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Intensities",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Intensities,LV,LVA,Carbon Footprint of Bank Loans (Based on emission intensities),106,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Latvia,ECFLMN,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers, Normalized",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers; Normalized,LV,LVA,Carbon Footprint of Bank Loans (Based on emission multipliers - normalized),107,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
2007,Latvia,ECFLM,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers, Based on Emission Multipliers",Carbon Footprint-Adjusted Loans to Total Loans for Deposit Takers; Based on Emission Multipliers,LV,LVA,Carbon Footprint of Bank Loans (Based on emission multipliers),108,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio. Accessed on 2022-08-05; International Monetary Fund (IMF), Statistics Department Questionnaire; IMF staff calculations.",Ratio,
